Invoice ID,first_name,last_name,address,phone1,phone2,email,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CITY,STATE
150-89-8043,Lashaunda,Lizama,3387 Ryan Dr,410-678-2473,410-912-6032,llizama@cox.net,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2/14/19,15:04,Cash,133.95,4.761904762,6.6975,6.2,Hanover,MD
135-84-8019,Mariann,Bilden,3125 Packer Ave #9851,512-223-4791,512-742-1149,mariann.bilden@aol.com,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2/27/19,16:10,Ewallet,701.37,4.761904762,35.0685,7.6,Austin,TX
441-94-7118,Helene,Rodenberger,347 Chestnut St,623-461-8551,623-426-4907,helene@aol.com,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2/4/19,12:14,Cash,71.95,4.761904762,3.5975,7.3,Peoria,AZ
725-96-3778,Roselle,Estell,8116 Mount Vernon Ave,419-571-5920,419-488-6648,roselle.estell@hotmail.com,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/19,10:13,Cash,714,4.761904762,35.7,4.7,Bucyrus,OH
531-80-1784,Samira,Heintzman,8772 Old County Rd #5410,206-311-4137,206-923-6042,sheintzman@hotmail.com,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/19,17:38,Cash,182.14,4.761904762,9.107,5.1,Kent,WA
400-45-1220,Margart,Meisel,868 State St #38,513-617-2362,513-747-9603,margart_meisel@yahoo.com,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/19,11:06,Credit card,135,4.761904762,6.75,4.8,Cincinnati,OH
860-79-0874,Kristofer,Bennick,772 W River Dr,812-368-1511,812-442-8544,kristofer.bennick@yahoo.com,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/19,14:53,Credit card,993,4.761904762,49.65,6.6,Bloomington,IN
834-61-8124,Weldon,Acuff,73 W Barstow Ave,847-353-2156,847-613-5866,wacuff@gmail.com,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,1/26/19,18:22,Cash,361.83,4.761904762,18.0915,5.5,Arlington Heights,IL
115-99-4379,Shalon,Shadrick,61047 Mayfield Ave,718-232-2337,718-394-4974,shalon@cox.net,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/19,19:02,Credit card,383.11,4.761904762,19.1555,8.5,Brooklyn,NY
565-67-6697,Denise,Patak,2139 Santa Rosa Ave,407-446-4358,407-808-3254,denise@patak.org,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.15,255.15,3/2/19,14:16,Cash,243,4.761904762,12.15,4.8,Orlando,FL
320-49-6392,Louvenia,Beech,598 43rd St,310-820-2117,310-652-2379,louvenia.beech@beech.com,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,3/4/19,15:44,Cash,30.24,4.761904762,1.512,8.4,Beverly Hills,CA
889-04-9723,Audry,Yaw,70295 Pioneer Ct,813-797-4816,813-744-7100,audry.yaw@yaw.org,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/19,12:20,Credit card,356.56,4.761904762,17.828,7.8,Brandon,FL
632-90-0281,Kristel,Ehmann,92899 Kalakaua Ave,915-452-1290,915-300-6100,kristel.ehmann@aol.com,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,3/8/19,20:01,Credit card,375.5,4.761904762,18.775,9.3,El Paso,TX
554-42-2417,Vincenza,Zepp,395 S 6th St #2,619-603-5125,619-935-6661,vzepp@gmail.com,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/19,13:45,Cash,954.4,4.761904762,47.72,5.2,El Cajon,CA
453-63-6187,Elouise,Gwalthney,9506 Edgemore Ave,301-841-5012,301-591-3034,egwalthney@yahoo.com,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/19,15:40,Ewallet,82.5,4.761904762,4.125,6.5,Bladensburg,MD
578-80-7669,Venita,Maillard,72119 S Walker Ave #63,714-523-6653,714-663-9740,venita_maillard@gmail.com,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/19,16:58,Cash,74.97,4.761904762,3.7485,5.6,Anaheim,CA
612-36-5536,Kasandra,Semidey,369 Latham St #500,314-732-9131,314-697-3652,kasandra_semidey@semidey.com,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/19,11:12,Credit card,647.68,4.761904762,32.384,7.4,Saint Louis,MO
605-72-4132,Xochitl,Discipio,3158 Runamuck Pl,512-233-1831,512-942-3411,xdiscipio@gmail.com,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/19,15:12,Cash,755.76,4.761904762,37.788,9.1,Round Rock,TX
471-41-2823,Maile,Linahan,9 Plainsboro Rd #598,336-670-2640,336-364-6037,mlinahan@yahoo.com,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,3/7/19,20:37,Ewallet,199.58,4.761904762,9.979,8,Greensboro,NC
462-67-9126,Krissy,Rauser,8728 S Broad St,631-443-4710,631-288-2866,krauser@cox.net,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/19,17:44,Cash,439.32,4.761904762,21.966,7.2,Coram,NY
272-27-9238,Pete,Dubaldi,2215 Prosperity Dr,201-825-2514,201-749-8866,pdubaldi@hotmail.com,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/19,16:23,Cash,164.96,4.761904762,8.248,7.1,Lyndhurst,NJ
834-25-9262,Linn,Paa,1 S Pine St,901-412-4381,901-573-9024,linn_paa@paa.com,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,1/6/19,12:12,Cash,326.72,4.761904762,16.336,9.1,Memphis,TN
122-61-9553,Paris,Wide,187 Market St,404-505-4445,404-607-8435,paris@hotmail.com,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/19,19:33,Cash,461.88,4.761904762,23.094,5.6,Atlanta,GA
468-88-0009,Wynell,Dorshorst,94290 S Buchanan St,650-473-1262,650-749-9879,wynell_dorshorst@dorshorst.org,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/19,10:29,Cash,263.76,4.761904762,13.188,6,Pacifica,CA
613-59-9758,Quentin,Birkner,7061 N 2nd St,952-702-7993,952-314-5871,qbirkner@aol.com,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/19,14:28,Cash,143.6,4.761904762,7.18,5.4,Burnsville,MN
254-31-0042,Regenia,Kannady,10759 Main St,480-726-1280,480-205-5121,regenia.kannady@cox.net,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,3/6/19,12:46,Credit card,193.5,4.761904762,9.675,7.8,Scottsdale,AZ
201-86-2184,Sheron,Louissant,97 E 3rd St #9,718-976-8610,718-613-9994,sheron@aol.com,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2/2/19,19:40,Cash,183.82,4.761904762,9.191,9.9,Long Island City,NY
261-12-8671,Izetta,Funnell,82 Winsor St #54,770-844-3447,770-584-4119,izetta.funnell@hotmail.com,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/19,19:39,Credit card,121.92,4.761904762,6.096,4.9,Atlanta,GA
730-70-9830,Rodolfo,Butzen,41 Steel Ct,507-210-3510,507-590-5237,rodolfo@hotmail.com,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/19,17:54,Ewallet,420.66,4.761904762,21.033,5.2,Northfield,MN
382-25-8917,Zona,Colla,49440 Dearborn St,203-461-1949,203-938-2557,zona@hotmail.com,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/19,12:25,Cash,252.48,4.761904762,12.624,8.9,Norwalk,CT
422-29-8786,Serina,Zagen,7 S Beverly Dr,260-273-3725,260-382-4869,szagen@aol.com,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/19,16:47,Credit card,335.45,4.761904762,16.7725,9.1,Fort Wayne,IN
667-23-5919,Paz,Sahagun,919 Wall Blvd,601-927-8287,601-249-4511,paz_sahagun@cox.net,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,1/14/19,12:52,Ewallet,483.5,4.761904762,24.175,7,Meridian,MS
843-01-4703,Markus,Lukasik,89 20th St E #779,586-970-7380,586-247-1614,markus@yahoo.com,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/19,19:50,Credit card,318.42,4.761904762,15.921,9.6,Sterling Heights,MI
743-88-1662,Jaclyn,Bachman,721 Interstate 45 S,719-853-3600,719-223-2074,jaclyn@aol.com,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/19,18:17,Ewallet,668.43,4.761904762,33.4215,8.7,Colorado Springs,CO
595-86-2894,Cyril,Daufeldt,3 Lawton St,212-745-8484,212-422-5427,cyril_daufeldt@daufeldt.com,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2/6/19,17:20,Ewallet,387.92,4.761904762,19.396,9.4,New York,NY
182-69-8360,Gayla,Schnitzler,38 Pleasant Hill Rd,510-686-3407,510-441-4055,gschnitzler@gmail.com,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/19,13:32,Credit card,94.6,4.761904762,4.73,4,Hayward,CA
289-15-7034,Erick,Nievas,45 E Acacia Ct,773-704-9903,773-359-6109,erick_nievas@aol.com,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,1/11/19,10:37,Credit card,329.32,4.761904762,16.466,7.5,Chicago,IL
462-78-5240,Jennie,Drymon,63728 Poway Rd #1,570-218-4831,570-868-8688,jennie@cox.net,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/19,14:35,Cash,53.22,4.761904762,2.661,4.2,Scranton,PA
868-52-7573,Mitsue,Scipione,77 222 Dr,530-986-9272,530-399-3254,mscipione@scipione.com,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/19,12:09,Cash,498.45,4.761904762,24.9225,9.9,Oroville,CA
153-58-4872,Ciara,Ventura,53 W Carey St,845-823-8877,845-694-7919,cventura@yahoo.com,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/19,15:32,Ewallet,299.56,4.761904762,14.978,4.2,Port Jervis,NY
662-72-2873,Galen,Cantres,617 Nw 36th Ave,216-600-6111,216-871-6876,galen@yahoo.com,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/19,13:58,Ewallet,204.7,4.761904762,10.235,9.9,Brook Park,OH
525-88-7307,Truman,Feichtner,539 Coldwater Canyon Ave,973-852-2736,973-473-5108,tfeichtner@yahoo.com,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/19,13:19,Cash,75.82,4.761904762,3.791,5.8,Bloomfield,NJ
689-16-9784,Gail,Kitty,735 Crawford Dr,907-435-9166,907-770-3542,gail@kitty.com,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/19,13:37,Cash,280.62,4.761904762,14.031,6,Anchorage,AK
725-56-0833,Dalene,Schoeneck,910 Rahway Ave,215-268-1275,215-380-8820,dalene@schoeneck.org,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/19,16:49,Credit card,323.2,4.761904762,16.16,10,Philadelphia,PA
394-41-0748,Gertude,Witten,7 Tarrytown Rd,513-977-7043,513-863-9471,gertude.witten@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/19,14:55,Ewallet,486.63,4.761904762,24.3315,9.5,Cincinnati,OH
596-42-3999,Lizbeth,Kohl,35433 Blake St #588,310-699-1222,310-955-5788,lizbeth@yahoo.com,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/19,14:04,Credit card,127.54,4.761904762,6.377,6.6,Gardena,CA
541-89-9860,Glenn,Berray,29 Cherry St #7073,515-370-7348,515-372-1738,gberray@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2/15/19,12:31,Cash,241.44,4.761904762,12.072,8.1,Des Moines,IA
173-82-9529,Lashandra,Klang,810 N La Brea Ave,610-809-1818,610-378-7332,lashandra@yahoo.com,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/19,14:51,Cash,379.5,4.761904762,18.975,9.7,King of Prussia,PA
563-36-9814,Lenna,Newville,987 Main St,919-623-2524,919-254-5987,lnewville@newville.com,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2/13/19,18:27,Ewallet,76.82,4.761904762,3.841,7.2,Raleigh,NC
308-47-4913,Laurel,Pagliuca,36 Enterprise St Se,509-695-5199,509-595-6485,laurel@yahoo.com,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,3/9/19,12:45,Credit card,522.6,4.761904762,26.13,6.2,Richland,WA
885-17-6250,Mireya,Frerking,8429 Miller Rd,914-868-5965,914-883-3061,mireya.frerking@hotmail.com,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,3/6/19,10:36,Ewallet,79.74,4.761904762,3.987,7.3,Pelham,NY
726-27-2396,Annelle,Tagala,5 W 7th St,410-757-1035,410-234-2267,annelle@yahoo.com,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.875,1/24/19,20:36,Ewallet,387.5,4.761904762,19.375,4.3,Parkville,MD
316-01-3952,Dean,Ketelsen,2 Flynn Rd,516-847-4418,516-732-6649,dean_ketelsen@gmail.com,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/19,14:16,Ewallet,271.35,4.761904762,13.5675,4.6,Hicksville,NY
760-54-1821,Levi,Munis,2094 Ne 36th Ave,508-456-4907,508-658-7802,levi.munis@gmail.com,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,3/15/19,10:26,Cash,122.31,4.761904762,6.1155,5.8,Worcester,MA
793-10-3222,Sylvie,Ryser,649 Tulane Ave,918-644-9555,918-565-1706,sylvie@aol.com,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,3/5/19,13:30,Credit card,246.36,4.761904762,12.318,8.3,Tulsa,OK
346-12-3257,Sharee,Maile,2094 Montour Blvd,231-467-9978,231-265-6940,sharee_maile@aol.com,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,3/4/19,16:28,Cash,173.16,4.761904762,8.658,8,Muskegon,MI
110-05-6330,Cordelia,Storment,393 Hammond Dr,337-566-6001,337-255-3427,cordelia_storment@aol.com,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,3/25/19,20:18,Credit card,236.58,4.761904762,11.829,9.4,Lafayette,LA
651-61-0874,Mollie,Mcdoniel,8590 Lake Lizzie Dr,419-975-3182,419-417-4674,mollie_mcdoniel@yahoo.com,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,3/12/19,20:04,Credit card,184.88,4.761904762,9.244,6.2,Bowling Green,OH
236-86-3015,Brett,Mccullan,87895 Concord Rd,619-461-9984,619-727-3892,brett.mccullan@mccullan.com,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2/4/19,13:38,Ewallet,13.98,4.761904762,0.699,9.8,La Mesa,CA
831-64-0259,Teddy,Pedrozo,46314 Route 130,203-892-3863,203-918-3939,teddy_pedrozo@aol.com,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2/22/19,10:43,Ewallet,198.75,4.761904762,9.9375,9.6,Bridgeport,CT
587-03-7455,Tasia,Andreason,4 Cowesett Ave,201-920-9002,201-969-7063,tasia_andreason@yahoo.com,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2/16/19,17:30,Ewallet,684.53,4.761904762,34.2265,4.9,Kearny,NJ
882-40-4577,Hubert,Walthall,95 Main Ave #2,330-903-1345,330-566-8898,hubert@walthall.org,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.492,1/19/19,15:28,Credit card,269.04,4.761904762,13.452,8,Barberton,OH
732-67-5346,Arthur,Farrow,28 S 7th St #2824,201-238-5688,201-772-4377,arthur.farrow@yahoo.com,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,1/11/19,19:07,Credit card,68.95,4.761904762,3.4475,7.8,Englewood,NJ
725-32-9708,Vilma,Berlanga,79 S Howell Ave,616-737-3085,616-568-4113,vberlanga@berlanga.com,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,1/4/19,19:01,Cash,274.84,4.761904762,13.742,4.1,Grand Rapids,MI
256-08-8343,Billye,Miro,36 Lancaster Dr Se,601-567-5386,601-637-5479,billye_miro@cox.net,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,3/4/19,19:48,Ewallet,226.12,4.761904762,11.306,5.5,Pearl,MS
372-26-1506,Glenna,Slayton,2759 Livingston Ave,901-640-9178,901-869-4314,glenna_slayton@cox.net,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,1/28/19,19:24,Ewallet,119.1,4.761904762,5.955,5.4,Memphis,TN
244-08-0162,Mitzie,Hudnall,17 Jersey Ave,303-402-1940,303-997-7760,mitzie_hudnall@yahoo.com,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.205,1/2/19,13:00,Cash,342.1,4.761904762,17.105,5.1,Englewood,CO
569-71-4390,Bernardine,Rodefer,2 W Grand Ave,901-901-4726,901-739-5892,bernardine_rodefer@yahoo.com,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.927,1/25/19,14:29,Ewallet,43.74,4.761904762,2.187,6.9,Memphis,TN
132-23-6451,Staci,Schmaltz,18 Coronado Ave #563,626-866-2339,626-293-7678,staci_schmaltz@aol.com,A,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,1/4/19,13:21,Cash,104.85,4.761904762,5.2425,7.8,Pasadena,CA
696-90-2548,Nichelle,Meteer,72 Beechwood Ter,773-225-9985,773-857-2231,nichelle_meteer@meteer.com,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,3/10/19,18:55,Ewallet,77.52,4.761904762,3.876,6.6,Chicago,IL
472-15-9636,Janine,Rhoden,92 Broadway,718-228-5894,718-728-5051,jrhoden@yahoo.com,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,3/22/19,19:36,Ewallet,407.44,4.761904762,20.372,9.2,Astoria,NY
268-03-6164,Ettie,Hoopengardner,39 Franklin Ave,509-755-5393,509-847-3352,ettie.hoopengardner@hotmail.com,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,1/25/19,16:28,Ewallet,96.11,4.761904762,4.8055,7.8,Richland,WA
750-57-9686,Eden,Jayson,4 Iwaena St,410-890-7866,410-429-4888,eden_jayson@yahoo.com,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,1/8/19,13:48,Credit card,181.52,4.761904762,9.076,8.7,Baltimore,MD
186-09-3669,Lynelle,Auber,32820 Corkwood Rd,973-860-8610,973-605-6492,lynelle_auber@gmail.com,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,1/22/19,10:57,Ewallet,81.51,4.761904762,4.0755,9.2,Newark,NJ
848-07-1692,Merissa,Tomblin,34 Raritan Center Pky,562-579-6900,562-719-7922,merissa.tomblin@gmail.com,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,1/12/19,17:13,Ewallet,114.44,4.761904762,5.722,8.3,Bellflower,CA
745-71-3520,Golda,Kaniecki,6201 S Nevada Ave,732-628-9909,732-617-5310,golda_kaniecki@yahoo.com,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2/4/19,10:23,Cash,176.54,4.761904762,8.827,8.2,Toms River,NJ
266-76-6436,Catarina,Gleich,78 Maryland Dr #146,973-210-3994,973-491-8723,catarina_gleich@hotmail.com,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,3/28/19,13:57,Ewallet,115.8,4.761904762,5.79,7.5,Denville,NJ
740-22-2500,Virgie,Kiel,76598 Rd  I 95 #1,303-776-7548,303-845-5408,vkiel@hotmail.com,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,1/23/19,13:29,Cash,252.15,4.761904762,12.6075,9.8,Denver,CO
271-88-8734,Jolene,Ostolaza,1610 14th St Nw,757-682-7116,757-940-1741,jolene@yahoo.com,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2/8/19,13:00,Credit card,972.1,4.761904762,48.605,8.7,Newport News,VA
301-81-8610,Keneth,Borgman,86350 Roszel Rd,602-919-4211,602-442-3092,keneth@yahoo.com,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,3/19/19,19:42,Credit card,203.36,4.761904762,10.168,6.7,Phoenix,AZ
489-64-4354,Rikki,Nayar,1644 Clove Rd,305-968-9487,305-978-2069,rikki@nayar.com,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,3/9/19,15:36,Cash,16.28,4.761904762,0.814,5,Miami,FL
198-84-7132,Elke,Sengbusch,9 W Central Ave,602-896-2993,602-575-3457,elke_sengbusch@yahoo.com,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,1/2/19,13:40,Cash,365.49,4.761904762,18.2745,7,Phoenix,AZ
269-10-8440,Hoa,Sarao,27846 Lafayette Ave,386-526-7800,386-599-7296,hoa@sarao.org,A,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,1/21/19,18:01,Cash,372.19,4.761904762,18.6095,8.9,Oak Hill,FL
650-98-6268,Trinidad,Mcrae,10276 Brooks St,415-331-9634,415-419-1597,trinidad_mcrae@yahoo.com,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,3/20/19,13:53,Credit card,62.61,4.761904762,3.1305,8,San Francisco,CA
741-73-3559,Mari,Lueckenbach,1 Century Park E,858-793-9684,858-228-5683,mari_lueckenbach@yahoo.com,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2/27/19,17:27,Cash,336.35,4.761904762,16.8175,6.9,San Diego,CA
325-77-6186,Selma,Husser,9 State Highway 57 #22,201-991-8369,201-772-7699,selma.husser@cox.net,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,3/8/19,10:53,Ewallet,906.5,4.761904762,45.325,7.3,Jersey City,NJ
286-75-7818,Antione,Onofrio,4 S Washington Ave,909-430-7765,909-665-3223,aonofrio@onofrio.com,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,1/31/19,19:48,Credit card,138.16,4.761904762,6.908,6.9,San Bernardino,CA
574-57-9721,Luisa,Jurney,25 Se 176th Pl,617-365-2134,617-544-2541,ljurney@hotmail.com,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,3/8/19,16:53,Ewallet,86.54,4.761904762,4.327,5.7,Cambridge,MA
459-50-7686,Clorinda,Heimann,105 Richmond Valley Rd,760-291-5497,760-261-4786,clorinda.heimann@hotmail.com,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,1/13/19,19:14,Ewallet,140.76,4.761904762,7.038,6.4,Escondido,CA
616-87-0016,Dick,Wenzinger,22 Spruce St #595,310-510-9713,310-936-2258,dick@yahoo.com,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,3/9/19,14:36,Credit card,668.78,4.761904762,33.439,9.6,Gardena,CA
837-55-7229,Ahmed,Angalich,2 W Beverly Blvd,717-528-8996,717-632-5831,ahmed.angalich@angalich.com,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2/22/19,18:19,Credit card,47.44,4.761904762,2.372,6.8,Harrisburg,PA
751-69-0068,Iluminada,Ohms,72 Southern Blvd,480-293-2882,480-866-6544,iluminada.ohms@yahoo.com,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,3/19/19,19:09,Ewallet,893.16,4.761904762,44.658,9,Mesa,AZ
257-73-1380,Joanna,Leinenbach,1 Washington St,561-470-4574,561-951-9734,joanna_leinenbach@hotmail.com,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,1/20/19,16:51,Ewallet,331.72,4.761904762,16.586,9.6,Lake Worth,FL
345-08-4992,Caprice,Suell,90177 N 55th Ave,615-246-1824,615-726-4537,caprice@aol.com,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,3/8/19,15:37,Credit card,203.94,4.761904762,10.197,7.7,Nashville,TN
549-96-4200,Stephane,Myricks,9 Tower Ave,859-717-7638,859-308-4286,stephane_myricks@cox.net,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,3/8/19,20:15,Ewallet,68.16,4.761904762,3.408,7,Burlington,KY
810-60-6344,Quentin,Swayze,278 Bayview Ave,734-561-6170,734-851-8571,quentin_swayze@yahoo.com,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2/7/19,14:38,Credit card,326.88,4.761904762,16.344,6.5,Milan,MI
450-28-2866,Annmarie,Castros,80312 W 32nd St,936-751-7961,936-937-2334,annmarie_castros@gmail.com,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/19,19:25,Cash,87.2,4.761904762,4.36,8.1,Conroe,TX
394-30-3170,Shonda,Greenbush,82 Us Highway 46,973-482-2430,973-644-2974,shonda_greenbush@cox.net,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,3/22/19,19:35,Credit card,707.44,4.761904762,35.372,4.3,Clifton,NJ
138-17-5109,Cecil,Lapage,4 Stovall St #72,201-693-3967,201-856-2720,clapage@lapage.com,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/19,15:42,Credit card,802.89,4.761904762,40.1445,6.5,Union City,NJ
192-98-7397,Jeanice,Claucherty,19 Amboy Ave,305-988-4162,305-306-7834,jeanice.claucherty@yahoo.com,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,1/8/19,14:11,Ewallet,12.78,4.761904762,0.639,9.5,Miami,FL
301-11-9629,Josphine,Villanueva,63 Smith Ln #8343,931-553-9774,931-486-6946,josphine_villanueva@villanueva.com,A,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,1/15/19,10:43,Cash,133.7,4.761904762,6.685,9.7,Moss,TN
